Country,ISO3c,Year,Project,Item,ItemCnt,Sample,Response,RespN
Guatemala,GTM,2010,lapop,Strong_lapop,Strong_lapop_Guatemala,1000,0.75731383,757
Guatemala,GTM,2010,lapop,ThreeState_lapop,ThreeState_lapop_Guatemala,1000,0.602393617,602
Guatemala,GTM,2010,lb,Church_lb,Church_lb_Guatemala,1000,0.586586587,587
Guatemala,GTM,2010,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.458458458,458
Guatemala,GTM,2011,lb,Church_lb,Church_lb_Guatemala,1000,0.494494494,494
Guatemala,GTM,2011,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.363636364,364
Guatemala,GTM,2012,lapop,Church_lapop,Church_lapop_Guatemala,1500,0.504330446,756
Guatemala,GTM,2012,lapop,Strong_lapop,Strong_lapop_Guatemala,1500,0.654666667,982
Guatemala,GTM,2012,lapop,ThreeState_lapop,ThreeState_lapop_Guatemala,1500,0.573333333,860
Guatemala,GTM,2013,lb,Church_lb,Church_lb_Guatemala,1000,0.753753754,754
Guatemala,GTM,2013,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.407,407
Guatemala,GTM,2014,lapop,Church_lapop,Church_lapop_Guatemala,1506,0.590969456,890
Guatemala,GTM,2014,lapop,ThreeState_lapop,ThreeState_lapop_Guatemala,1506,0.769588313,1159
Guatemala,GTM,2015,lb,Church_lb,Church_lb_Guatemala,1000,0.661661662,662
Guatemala,GTM,2015,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.330669331,331
Guatemala,GTM,2016,lb,Church_lb,Church_lb_Guatemala,1000,0.632,632
Guatemala,GTM,2016,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.315,315
Guatemala,GTM,2017,lapop,Church_lapop,Church_lapop_Guatemala,1546,0.46313066,716
Guatemala,GTM,2017,lb,Church_lb,Church_lb_Guatemala,1000,0.5721095,572
Guatemala,GTM,2017,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.3636595,364
Guatemala,GTM,2018,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.278928571,279
Guatemala,GTM,2019,lapop,Church_lapop,Church_lapop_Guatemala,1596,0.438714263,700
Guatemala,GTM,2020,lb,Church_lb,Church_lb_Guatemala,1000,0.502,502
Guatemala,GTM,2020,lb,ThreeState_lb,ThreeState_lb_Guatemala,1000,0.371,371
Guatemala,GTM,2020,wvs,Army_wvs,Army_wvs_Guatemala,1203,0.646716542,778
Guatemala,GTM,2020,wvs,EvDemoc_wvs,EvDemoc_wvs_Guatemala,1203,0.844555278,1016
Guatemala,GTM,2020,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Guatemala,1203,0.733167082,882
Guatemala,GTM,2020,wvs,Relig_wvs,Relig_wvs_Guatemala,1203,0.631753948,760
Guatemala,GTM,2020,wvs,Strong_wvs,Strong_wvs_Guatemala,1203,0.27680798,333
Guinea,GIN,2013,afb,Army_afrob,Army_afrob_Guinea,1200,0.7002997,840
Guinea,GIN,2013,afb,Party_afrob,Party_afrob_Guinea,1200,0.819180819,983
Guinea,GIN,2013,afb,Strong_afrob,Strong_afrob_Guinea,1200,0.713,856
Guinea,GIN,2013,afb,ThreeState_afrob,ThreeState_afrob_Guinea,1200,0.77,924
Guinea,GIN,2015,afb,Army_afrob,Army_afrob_Guinea,1200,0.720833333,865
Guinea,GIN,2015,afb,Party_afrob,Party_afrob_Guinea,1200,0.771666667,926
Guinea,GIN,2015,afb,Strong_afrob,Strong_afrob_Guinea,1200,0.771666667,926
Guinea,GIN,2015,afb,ThreeState_afrob,ThreeState_afrob_Guinea,1200,0.816666667,980
Guinea,GIN,2017,afb,Army_afrob,Army_afrob_Guinea,1194,0.717797632,857
Guinea,GIN,2017,afb,Party_afrob,Party_afrob_Guinea,1194,0.776289629,927
Guinea,GIN,2017,afb,Strong_afrob,Strong_afrob_Guinea,1194,0.804690802,961
Guinea,GIN,2017,afb,ThreeState_afrob,ThreeState_afrob_Guinea,1194,0.763041508,911
Guyana,GUY,2006,lapop,Church_lapop,Church_lapop_Guyana,1555,0.610932476,950
Guyana,GUY,2006,lapop,Strong_lapop,Strong_lapop_Guyana,1555,0.706752412,1099
Guyana,GUY,2006,lapop,ThreeState_lapop,ThreeState_lapop_Guyana,1555,0.535691318,833
Guyana,GUY,2008,lapop,Church_lapop,Church_lapop_Guyana,2514,0.609785203,1533
Guyana,GUY,2008,lapop,Strong_lapop,Strong_lapop_Guyana,2514,0.764120923,1921
Guyana,GUY,2008,lapop,ThreeState_lapop,ThreeState_lapop_Guyana,2514,0.558472554,1404
Guyana,GUY,2010,lapop,Church_lapop,Church_lapop_Guyana,1540,0.646753247,996
Guyana,GUY,2010,lapop,Strong_lapop,Strong_lapop_Guyana,1540,0.801298701,1234
Guyana,GUY,2010,lapop,ThreeState_lapop,ThreeState_lapop_Guyana,1540,0.618181818,952
Guyana,GUY,2012,lapop,Church_lapop,Church_lapop_Guyana,1499,0.680453636,1020
Guyana,GUY,2012,lapop,Strong_lapop,Strong_lapop_Guyana,1499,0.861333333,1291
Guyana,GUY,2012,lapop,ThreeState_lapop,ThreeState_lapop_Guyana,1499,0.749166111,1123
Guyana,GUY,2014,lapop,Church_lapop,Church_lapop_Guyana,3060,0.609505459,1865
Guyana,GUY,2014,lapop,ThreeState_lapop,ThreeState_lapop_Guyana,3060,0.466339869,1427
Guyana,GUY,2016,lapop,Church_lapop,Church_lapop_Guyana,1576,0.502289963,792
Haiti,HTI,2006,lapop,Church_lapop,Church_lapop_Haiti,1625,0.624,1014
Haiti,HTI,2006,lapop,Strong_lapop,Strong_lapop_Haiti,1625,0.904,1469
Haiti,HTI,2006,lapop,ThreeState_lapop,ThreeState_lapop_Haiti,1625,0.728,1183
Haiti,HTI,2008,lapop,Church_lapop,Church_lapop_Haiti,1536,0.654296875,1005
Haiti,HTI,2008,lapop,Strong_lapop,Strong_lapop_Haiti,1536,0.820963542,1261
Haiti,HTI,2008,lapop,ThreeState_lapop,ThreeState_lapop_Haiti,1536,0.7109375,1092
Haiti,HTI,2010,lapop,Church_lapop,Church_lapop_Haiti,1752,0.619292237,1085
Haiti,HTI,2010,lapop,Strong_lapop,Strong_lapop_Haiti,1752,0.811643836,1422
Haiti,HTI,2010,lapop,ThreeState_lapop,ThreeState_lapop_Haiti,1752,0.783675799,1373
Haiti,HTI,2012,lapop,Church_lapop,Church_lapop_Haiti,1500,0.740173218,1110
Haiti,HTI,2012,lapop,Strong_lapop,Strong_lapop_Haiti,1500,0.864576384,1297
Haiti,HTI,2012,lapop,ThreeState_lapop,ThreeState_lapop_Haiti,1500,0.756,1134
Haiti,HTI,2014,lapop,Church_lapop,Church_lapop_Haiti,1512,0.562169312,850
Haiti,HTI,2014,lapop,ThreeState_lapop,ThreeState_lapop_Haiti,1512,0.611772487,925
Haiti,HTI,2017,lapop,Church_lapop,Church_lapop_Haiti,2221,0.450918829,1001
Honduras,HND,1996,lb,ThreeState_lb,ThreeState_lb_Honduras,998,0.423,422
Honduras,HND,1997,lb,ThreeState_lb,ThreeState_lb_Honduras,1011,0.633,640
Honduras,HND,1998,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.566,566
Honduras,HND,2000,lb,ThreeState_lb,ThreeState_lb_Honduras,997,0.642642643,641
Honduras,HND,2001,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.574,574
Honduras,HND,2002,lb,Church_lb,Church_lb_Honduras,506,0.710710711,360
Honduras,HND,2002,lb,ThreeState_lb,ThreeState_lb_Honduras,506,0.569,288
Honduras,HND,2003,lb,Church_lb,Church_lb_Honduras,1006,0.741741742,746
Honduras,HND,2003,lb,ThreeState_lb,ThreeState_lb_Honduras,1006,0.547,550
Honduras,HND,2004,lapop,Church_lapop,Church_lapop_Honduras,1000,0.574,574
Honduras,HND,2004,lapop,Strong_lapop,Strong_lapop_Honduras,1000,0.724666667,725
Honduras,HND,2004,lapop,ThreeState_lapop,ThreeState_lapop_Honduras,1000,0.566666667,567
Honduras,HND,2004,lb,Church_lb,Church_lb_Honduras,1000,0.686,686
Honduras,HND,2004,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.458458458,458
Honduras,HND,2005,lb,Church_lb,Church_lb_Honduras,1000,0.633,633
Honduras,HND,2005,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.327327327,327
Honduras,HND,2006,lapop,Church_lapop,Church_lapop_Honduras,1000,0.597476341,597
Honduras,HND,2006,lapop,Strong_lapop,Strong_lapop_Honduras,1000,0.811987382,812
Honduras,HND,2006,lapop,ThreeState_lapop,ThreeState_lapop_Honduras,1000,0.776025237,776
Honduras,HND,2006,lb,Church_lb,Church_lb_Honduras,1000,0.662337662,662
Honduras,HND,2006,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.51,510
Honduras,HND,2007,lb,Church_lb,Church_lb_Honduras,1000,0.662662663,663
Honduras,HND,2007,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.381381381,381
Honduras,HND,2008,lapop,Church_lapop,Church_lapop_Honduras,1000,0.423127464,423
Honduras,HND,2008,lapop,Strong_lapop,Strong_lapop_Honduras,1000,0.568331143,568
Honduras,HND,2008,lapop,ThreeState_lapop,ThreeState_lapop_Honduras,1000,0.753613666,754
Honduras,HND,2008,lb,Church_lb,Church_lb_Honduras,1000,0.657,657
Honduras,HND,2008,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.443,443
Honduras,HND,2009,lb,Church_lb,Church_lb_Honduras,1000,0.706,706
Honduras,HND,2009,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.535,535
Honduras,HND,2010,lapop,Church_lapop,Church_lapop_Honduras,1000,0.511904762,512
Honduras,HND,2010,lapop,Strong_lapop,Strong_lapop_Honduras,1000,0.844611529,845
Honduras,HND,2010,lapop,ThreeState_lapop,ThreeState_lapop_Honduras,1000,0.79197995,792
Honduras,HND,2010,lb,Church_lb,Church_lb_Honduras,1000,0.73973974,740
Honduras,HND,2010,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.526,526
Honduras,HND,2011,lb,Church_lb,Church_lb_Honduras,1000,0.716,716
Honduras,HND,2011,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.433,433
Honduras,HND,2012,lapop,Church_lapop,Church_lapop_Honduras,1489,0.374916611,558
Honduras,HND,2012,lapop,Strong_lapop,Strong_lapop_Honduras,1489,0.538,801
Honduras,HND,2012,lapop,ThreeState_lapop,ThreeState_lapop_Honduras,1489,0.649429147,967
Honduras,HND,2013,lb,Church_lb,Church_lb_Honduras,1000,0.733266733,733
Honduras,HND,2013,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.437,437
Honduras,HND,2014,lapop,Church_lapop,Church_lapop_Honduras,1561,0.607303011,948
Honduras,HND,2014,lapop,ThreeState_lapop,ThreeState_lapop_Honduras,1561,0.672005125,1049
Honduras,HND,2015,lb,Church_lb,Church_lb_Honduras,1000,0.625,625
Honduras,HND,2015,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.401,401
Honduras,HND,2016,lapop,Church_lapop,Church_lapop_Honduras,1560,0.480128205,749
Honduras,HND,2016,lb,Church_lb,Church_lb_Honduras,1000,0.73,730
Honduras,HND,2016,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.421,421
Honduras,HND,2017,lb,Church_lb,Church_lb_Honduras,1000,0.6508652,651
Honduras,HND,2017,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.3389366,339
Honduras,HND,2018,lapop,Church_lapop,Church_lapop_Honduras,1560,0.414201172,646
Honduras,HND,2018,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.34493278,345
Honduras,HND,2020,lb,Church_lb,Church_lb_Honduras,1000,0.427825651,428
Honduras,HND,2020,lb,ThreeState_lb,ThreeState_lb_Honduras,1000,0.301462926,301
Hong Kong,HKG,2018,wvs,Army_wvs,Army_wvs_Hong Kong,2075,0.855834866,1776
Hong Kong,HKG,2018,wvs,EvDemoc_wvs,EvDemoc_wvs_Hong Kong,2075,0.79427063,1648
Hong Kong,HKG,2018,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Hong Kong,2075,0.865868245,1797
Hong Kong,HKG,2018,wvs,Relig_wvs,Relig_wvs_Hong Kong,2075,0.797018891,1654
Hong Kong,HKG,2018,wvs,Strong_wvs,Strong_wvs_Hong Kong,2075,0.647180723,1343
Hungary,HUN,1990,cdcee,Elec_cdcee,Elec_cdcee_Hungary,1277,0.8778387,1121
Hungary,HUN,1990,cdcee,Strong_cdcee,Strong_cdcee_Hungary,1277,0.2631167,336
Hungary,HUN,1992,ndb,Strong_ndb,Strong_ndb_Hungary,852,0.728873239,621
Hungary,HUN,1992,ndb,ThreeState_ndb,ThreeState_ndb_Hungary,852,0.701388889,598
Hungary,HUN,1993,ndb,Army_ndb,Army_ndb_Hungary,971,0.956745623,929
Hungary,HUN,1993,ndb,Strong_ndb,Strong_ndb_Hungary,971,0.799176107,776
Hungary,HUN,1993,ndb,ThreeState_ndb,ThreeState_ndb_Hungary,971,0.740473738,719
Hungary,HUN,1995,ndb,Army_ndb,Army_ndb_Hungary,1018,0.956777996,974
Hungary,HUN,1995,ndb,Strong_ndb,Strong_ndb_Hungary,1018,0.773084479,787
Hungary,HUN,1998,ndb,Army_ndb,Army_ndb_Hungary,973,0.984583762,958
Hungary,HUN,1998,ndb,Strong_ndb,Strong_ndb_Hungary,973,0.811921891,790
Hungary,HUN,1998,ndb,ThreeState_ndb,ThreeState_ndb_Hungary,973,0.726618705,707
Hungary,HUN,1998,wvs,Army_wvs,Army_wvs_Hungary,650,0.891,579
Hungary,HUN,1998,wvs,Church_wvs,Church_wvs_Hungary,650,0.737,479
Hungary,HUN,1998,wvs,EvDemoc_wvs,EvDemoc_wvs_Hungary,650,0.834,542
Hungary,HUN,1998,wvs,Strong_wvs,Strong_wvs_Hungary,650,0.741741742,482
Hungary,HUN,1999,cdcee,Church_cdcee,Church_cdcee_Hungary,1086,0.6418048,697
Hungary,HUN,1999,cdcee,Elec_cdcee,Elec_cdcee_Hungary,1086,0.8720074,947
Hungary,HUN,1999,evs,Army_evs,Army_evs_Hungary,1000,0.8861,886
Hungary,HUN,1999,evs,Church_evs,Church_evs_Hungary,1000,0.7008,701
Hungary,HUN,1999,evs,EvDemoc_evs,EvDemoc_evs_Hungary,1000,0.7831,783
Hungary,HUN,1999,evs,Strong_evs,Strong_evs_Hungary,1000,0.7047,705
Hungary,HUN,2001,ndb,Army_ndb,Army_ndb_Hungary,1577,0.93088142,1468
Hungary,HUN,2001,ndb,Strong_ndb,Strong_ndb_Hungary,1577,0.772986684,1219
Hungary,HUN,2002,cses,Church_cses,Church_cses_Hungary,1200,0.756,907
Hungary,HUN,2004,ndb,Army_ndb,Army_ndb_Hungary,990,0.918181818,909
Hungary,HUN,2004,ndb,Strong_ndb,Strong_ndb_Hungary,990,0.708080808,701
Hungary,HUN,2004,ndb,ThreeState_ndb,ThreeState_ndb_Hungary,990,0.61010101,604
Hungary,HUN,2008,evs,Army_evs,Army_evs_Hungary,1513,0.917118308,1388
Hungary,HUN,2008,evs,Church_evs,Church_evs_Hungary,1513,0.757964309,1147
Hungary,HUN,2008,evs,EvDemoc_evs,EvDemoc_evs_Hungary,1513,0.781692003,1183
Hungary,HUN,2008,evs,Strong_evs,Strong_evs_Hungary,1513,0.700330469,1060
Hungary,HUN,2009,pew,ImpDemoc_pew,ImpDemoc_pew_Hungary,1000,0.7,700
Hungary,HUN,2009,pew,Strong_pew_1,Strong_pew_1_Hungary,1000,0.42,420
Hungary,HUN,2009,wvs,Army_wvs,Army_wvs_Hungary,1000,0.893106893,893
Hungary,HUN,2009,wvs,EvDemoc_wvs,EvDemoc_wvs_Hungary,1000,0.869,869
Hungary,HUN,2009,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Hungary,1000,0.917,917
Hungary,HUN,2009,wvs,Strong_wvs,Strong_wvs_Hungary,1000,0.679,679
Hungary,HUN,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Hungary,1970,0.84,1655
Hungary,HUN,2015,pew,ImpDemoc_2_pew,ImpDemoc_2_pew_Hungary,1000,0.79,790
Hungary,HUN,2016,pew,ImpDemoc_2_pew,ImpDemoc_2_pew_Hungary,1005,0.79,794
Hungary,HUN,2017,pew,Army_pew,Army_pew_Hungary,944,0.84,793
Hungary,HUN,2017,pew,EvDemoc_pew,EvDemoc_pew_Hungary,944,0.78,736
Hungary,HUN,2017,pew,Strong_pew_2,Strong_pew_2_Hungary,944,0.71,670
Hungary,HUN,2018,evs,Army_evs,Army_evs_Hungary,1514,0.885911334,1341
Hungary,HUN,2018,evs,Church_evs,Church_evs_Hungary,1514,0.883919268,1338
Hungary,HUN,2018,evs,EvDemoc_evs,EvDemoc_evs_Hungary,1514,0.883919268,1338
Hungary,HUN,2018,evs,ImpDemoc_evs,ImpDemoc_evs_Hungary,1514,0.890465487,1348
Hungary,HUN,2018,evs,Strong_evs,Strong_evs_Hungary,1514,0.740060449,1120
Iceland,ISL,1999,evs,Army_evs,Army_evs_Iceland,968,0.983471074,952
Iceland,ISL,1999,evs,Church_evs,Church_evs_Iceland,968,0.946280992,916
Iceland,ISL,1999,evs,EvDemoc_evs,EvDemoc_evs_Iceland,968,0.964876033,934
Iceland,ISL,1999,evs,Strong_evs,Strong_evs_Iceland,968,0.875,847
Iceland,ISL,2003,cses,Church_cses,Church_cses_Iceland,1446,0.94,1359
Iceland,ISL,2009,evs,Army_evs,Army_evs_Iceland,808,0.973762376,787
Iceland,ISL,2009,evs,Church_evs,Church_evs_Iceland,808,0.927351485,749
Iceland,ISL,2009,evs,EvDemoc_evs,EvDemoc_evs_Iceland,808,0.941584158,761
Iceland,ISL,2009,evs,Strong_evs,Strong_evs_Iceland,808,0.828960396,670
Iceland,ISL,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Iceland,745,0.958,714
Iceland,ISL,2017,evs,Army_evs,Army_evs_Iceland,1624,0.977866976,1588
Iceland,ISL,2017,evs,Church_evs,Church_evs_Iceland,1624,0.981958335,1595
Iceland,ISL,2017,evs,EvDemoc_evs,EvDemoc_evs_Iceland,1624,0.981958335,1595
Iceland,ISL,2017,evs,ImpDemoc_evs,ImpDemoc_evs_Iceland,1624,0.975793049,1585
Iceland,ISL,2017,evs,Strong_evs,Strong_evs_Iceland,1624,0.868023788,1410
India,IND,1995,wvs,Army_wvs,Army_wvs_India,2040,0.472527473,964
India,IND,1995,wvs,Church_wvs,Church_wvs_India,2040,0.652652653,1331
India,IND,1995,wvs,EvDemoc_wvs,EvDemoc_wvs_India,2040,0.71,1448
India,IND,2001,wvs,Army_wvs,Army_wvs_India,2002,0.567567568,1136
India,IND,2001,wvs,Church_wvs,Church_wvs_India,2002,0.651,1303
India,IND,2001,wvs,EvDemoc_wvs,EvDemoc_wvs_India,2002,0.680680681,1363
India,IND,2003,asb,Army_asb,Army_asb_India,822,0.383211679,315
India,IND,2003,asb,EvDemoc_asb,EvDemoc_asb_India,822,0.840632603,691
India,IND,2003,asb,Strong_asb,Strong_asb_India,822,0.46350365,381
India,IND,2005,asb,Army_asb,Army_asb_India,2055,0.201938611,415
India,IND,2005,asb,EvDemoc_asb,EvDemoc_asb_India,2055,0.853796446,1755
India,IND,2005,asb,Strong_asb,Strong_asb_India,2055,0.454765751,935
India,IND,2005,sab,Army_sab,Army_sab_India,2055,0.6092457,1252
India,IND,2005,sab,DemocSuit_sab,DemocSuit_sab_India,2055,0.66618,1369
India,IND,2005,sab,Elec_sab,Elec_sab_India,2055,0.7990268,1642
India,IND,2005,sab,Strong_sab,Strong_sab_India,2055,0.41605839,855
India,IND,2005,sab,ThreeState_sab,ThreeState_sab_India,2055,0.5036496,1035
India,IND,2006,wvs,Army_wvs,Army_wvs_India,2001,0.441441441,883
India,IND,2006,wvs,EvDemoc_wvs,EvDemoc_wvs_India,2001,0.7,1401
India,IND,2012,wvs,Army_wvs,Army_wvs_India,4078,0.458,1868
India,IND,2012,wvs,EvDemoc_wvs,EvDemoc_wvs_India,4078,0.797,3250
India,IND,2012,wvs,ImpDemoc_wvs,ImpDemoc_wvs_India,4078,0.845,3446
India,IND,2013,sab,Army_sab,Army_sab_India,3058,0.4581426,1401
India,IND,2013,sab,Strong_sab,Strong_sab_India,3058,0.3652714,1117
India,IND,2013,sab,ThreeState_sab,ThreeState_sab_India,3058,0.4587966,1403
India,IND,2017,pew,Army_pew,Army_pew_India,2464,0.28,690
India,IND,2017,pew,EvDemoc_pew,EvDemoc_pew_India,2464,0.75,1848
India,IND,2017,pew,Strong_pew_2,Strong_pew_2_India,2464,0.28,690
Indonesia,IDN,2001,wvs,Church_wvs,Church_wvs_Indonesia,1000,0.619,619
Indonesia,IDN,2001,wvs,EvDemoc_wvs,EvDemoc_wvs_Indonesia,1000,0.895,895
Indonesia,IDN,2001,wvs,Strong_wvs,Strong_wvs_Indonesia,1000,0.751,751
Indonesia,IDN,2004,asb,Army_asb,Army_asb_Indonesia,825,0.246060606,203
Indonesia,IDN,2004,asb,EvDemoc_asb,EvDemoc_asb_Indonesia,825,0.96969697,800
Indonesia,IDN,2004,asb,Strong_asb,Strong_asb_Indonesia,825,0.598787879,494
Indonesia,IDN,2005,pew,Strong_pew_1,Strong_pew_1_Indonesia,1022,0.56,572
Indonesia,IDN,2006,asnb,Army_asnb,Army_asnb_Indonesia,1598,0.623279099,996
Indonesia,IDN,2006,asnb,DemocExtent_asnb,DemocExtent_asnb_Indonesia,1598,0.864205257,1381
Indonesia,IDN,2006,asnb,DemocSuit_asnb,DemocSuit_asnb_Indonesia,1598,0.7979,1275
Indonesia,IDN,2006,asnb,Party_asnb,Party_asnb_Indonesia,1598,0.871088861,1392
Indonesia,IDN,2006,asnb,Strong_asnb,Strong_asnb_Indonesia,1598,0.835419274,1335
Indonesia,IDN,2006,asnb,ThreeState_asnb,ThreeState_asnb_Indonesia,1598,0.64330413,1028
Indonesia,IDN,2006,wvs,EvDemoc_wvs,EvDemoc_wvs_Indonesia,1598,0.90990991,1454
Indonesia,IDN,2006,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Indonesia,1598,0.865865866,1384
Indonesia,IDN,2006,wvs,Strong_wvs,Strong_wvs_Indonesia,1598,0.682,1090
Indonesia,IDN,2007,asb,Army_asb,Army_asb_Indonesia,1008,0.36,363
Indonesia,IDN,2007,asb,EvDemoc_asb,EvDemoc_asb_Indonesia,1008,0.85,857
Indonesia,IDN,2007,asb,Strong_asb,Strong_asb_Indonesia,1008,0.548,552
Indonesia,IDN,2007,pew,ImpDemoc_pew,ImpDemoc_pew_Indonesia,1008,0.39,393
Indonesia,IDN,2007,pew,Strong_pew_1,Strong_pew_1_Indonesia,1008,0.48,484
Indonesia,IDN,2010,pew,Strong_pew_1,Strong_pew_1_Indonesia,1000,0.6,600
Indonesia,IDN,2010,pew,ThreeState_pew,ThreeState_pew_Indonesia,1000,0.64,640
Indonesia,IDN,2011,asnb,Army_asnb,Army_asnb_Indonesia,1000,0.5152008,515
Indonesia,IDN,2011,asnb,Church_asnb,Church_asnb_Indonesia,1000,0.7847692,785
Indonesia,IDN,2011,asnb,DemocSuit_asnb,DemocSuit_asnb_Indonesia,1000,0.7138584,714
Indonesia,IDN,2011,asnb,Party_asnb,Party_asnb_Indonesia,1000,0.7755065,776
Indonesia,IDN,2011,asnb,Strong_asnb,Strong_asnb_Indonesia,1000,0.7428787,743
Indonesia,IDN,2011,asnb,ThreeState_asnb,ThreeState_asnb_Indonesia,1000,0.586186,586
Indonesia,IDN,2011,pew,ThreeState_pew,ThreeState_pew_Indonesia,1000,0.58,580
Indonesia,IDN,2017,pew,Army_pew,Army_pew_Indonesia,1000,0.27,270
Indonesia,IDN,2017,pew,EvDemoc_pew,EvDemoc_pew_Indonesia,1000,0.86,860
Indonesia,IDN,2017,pew,Strong_pew_2,Strong_pew_2_Indonesia,1000,0.43,430
Indonesia,IDN,2018,wvs,Army_wvs,Army_wvs_Indonesia,3200,0.341546242,1093
Indonesia,IDN,2018,wvs,EvDemoc_wvs,EvDemoc_wvs_Indonesia,3200,0.88295386,2825
Indonesia,IDN,2018,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Indonesia,3200,0.859385795,2750
Indonesia,IDN,2018,wvs,Relig_wvs,Relig_wvs_Indonesia,3200,0.430007539,1376
Indonesia,IDN,2018,wvs,Strong_wvs,Strong_wvs_Indonesia,3200,0.385418164,1233
Iran,IRN,2000,wvs,Church_wvs,Church_wvs_Iran,2532,0.417835671,1058
Iran,IRN,2000,wvs,EvDemoc_wvs,EvDemoc_wvs_Iran,2532,0.552,1398
Iran,IRN,2005,wvs,Army_wvs,Army_wvs_Iran,2667,0.642,1712
Iran,IRN,2005,wvs,EvDemoc_wvs,EvDemoc_wvs_Iran,2667,0.912,2432
Iran,IRN,2005,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Iran,2667,0.810621242,2162
Iran,IRN,2020,wvs,Army_wvs,Army_wvs_Iran,1499,0.559706471,839
Iran,IRN,2020,wvs,EvDemoc_wvs,EvDemoc_wvs_Iran,1499,0.954636424,1431
Iran,IRN,2020,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Iran,1499,0.889259506,1333
Iran,IRN,2020,wvs,Relig_wvs,Relig_wvs_Iran,1499,0.201467645,302
Iran,IRN,2020,wvs,Strong_wvs,Strong_wvs_Iran,1499,0.454302869,681
Iraq,IRQ,2004,wvs,Army_wvs,Army_wvs_Iraq,2325,0.712,1655
Iraq,IRQ,2004,wvs,Church_wvs,Church_wvs_Iraq,2325,0.683,1588
Iraq,IRQ,2004,wvs,EvDemoc_wvs,EvDemoc_wvs_Iraq,2325,0.766233766,1781
Iraq,IRQ,2004,wvs,Strong_wvs,Strong_wvs_Iraq,2325,0.709,1648
Iraq,IRQ,2006,wvs,Army_wvs,Army_wvs_Iraq,2701,0.689,1861
Iraq,IRQ,2006,wvs,EvDemoc_wvs,EvDemoc_wvs_Iraq,2701,0.762,2058
Iraq,IRQ,2006,wvs,Strong_wvs,Strong_wvs_Iraq,2701,0.683,1845
Iraq,IRQ,2011,arb,Church_arb,Church_arb_Iraq,1234,0.829821718,1024
Iraq,IRQ,2011,arb,DemocSuit_arb,DemocSuit_arb_Iraq,1234,0.436790924,539
Iraq,IRQ,2011,arb,EvDemoc_arb,EvDemoc_arb_Iraq,1234,0.934359806,1153
Iraq,IRQ,2011,arb,Strong_arb_1,Strong_arb_1_Iraq,1234,0.75445705,931
Iraq,IRQ,2013,arb,Church_arb,Church_arb_Iraq,1215,0.713580247,867
Iraq,IRQ,2013,arb,DemocSuit_arb,DemocSuit_arb_Iraq,1215,0.505349794,614
Iraq,IRQ,2013,arb,EvDemoc_arb,EvDemoc_arb_Iraq,1215,0.893004115,1085
Iraq,IRQ,2013,arb,Strong_arb_1,Strong_arb_1_Iraq,1215,0.75473251,917
Iraq,IRQ,2013,wvs,Army_wvs,Army_wvs_Iraq,1215,0.71,863
Iraq,IRQ,2013,wvs,EvDemoc_wvs,EvDemoc_wvs_Iraq,1215,0.863,1049
Iraq,IRQ,2013,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Iraq,1215,0.845,1027
Iraq,IRQ,2013,wvs,Strong_wvs,Strong_wvs_Iraq,1215,0.628,763
Iraq,IRQ,2014,atp,Army_atp,Army_atp_Iraq,1613,0.6869188,1108
Iraq,IRQ,2014,atp,Church_atp,Church_atp_Iraq,1613,0.816491,1317
Iraq,IRQ,2014,atp,DemocSuit_atp,DemocSuit_atp_Iraq,1613,0.5430874,876
Iraq,IRQ,2014,atp,Relig_atp,Relig_atp_Iraq,1613,0.6633602,1070
